0.1712346595	0.003745652569159
0.1735822515	0.003701686278875
0.1759298435	0.003686706532374
0.1782774355	0.003661721930672
0.1806250275	0.003653075532875
0.1829726195	0.003616745976102
0.1853202115	0.003597892790248
0.1876678035	0.003594643507
0.1900153955	0.003565858896075
0.1923629875	0.003558772888539
0.1947105795	0.00352499502878
0.1970581715	0.003529988277614
0.1994057635	0.003502525409028
0.2017533555	0.003462762993682
0.2041009475	0.003449692430558
0.2064485395	0.003439669217825
0.2087961315	0.003414262392876
0.2111437235	0.003427828609377
0.2134913155	0.003385257491562
0.2158389075	0.003383954106756
0.2181864995	0.003363889323758
0.2205340915	0.003350469967517
0.2228816835	0.003334755919717
0.2252292755	0.003329652525688
0.2275768675	0.003307072760741
0.2299244595	0.003311129775418
0.2322720515	0.003294920074241
0.2346196435	0.003296315246709
0.2369672355	0.003281188639948
0.2393148275	0.00326734706046
0.2416624195	0.00327127557241
0.2440100115	0.003259214673572
0.2463576035	0.003245189518759
0.2487051955	0.003252954754997
0.2510527875	0.003228943102517
0.2534003795	0.003239810761744
0.2557479715	0.003233348910312
0.2580955635	0.003219672548616
0.2604431555	0.003214679299782
0.2627907475	0.003220259989655
0.2651383395	0.003228098656023
0.2674859315	0.003217451287186
0.2698335235	0.003208107303155
0.2721811155	0.003221398156669
0.2745287075	0.003222279318228
0.2768762995	0.003213504417703
0.2792238915	0.003213541132768
0.2815714835	0.003226207830178
0.2839190755	0.003238121868756
0.2862666675	0.003236084182651
0.2886142595	0.003237295779794
0.2909618515	0.003240581778108
0.2933094435	0.003258462014741
0.2956570355	0.003260205980326
0.2980046275	0.003266612759161
0.3003522195	0.003291321997875
0.3026998115	0.003279536462025
0.3050474035	0.003308412860612
0.3073949955	0.003310468904249
0.3097425875	0.003316820610486
0.3120901795	0.003349864168946
0.3144377715	0.003343696038033
0.3167853635	0.003357005249079
0.3191329555	0.00336256758142
0.3214805475	0.003363044877264
0.3238281395	0.003367927980903
0.3261757315	0.003353443887779
0.3285233235	0.003355206210897
0.3308709155	0.003331451563871
0.3332185075	0.003345054495437
0.3355660995	0.003327045756076
0.3379136915	0.003307898849702
0.3402612835	0.00330409884048
0.3426088755	0.003281408930337
0.3449564675	0.00326949489176
0.3473040595	0.003249393393697
0.3496516515	0.003236543120963
0.3519992435	0.003237295779794
0.3543468355	0.003217983655628
0.3566944275	0.003193788427823
0.3590420195	0.003178019307425
0.3613896115	0.003176348771969
0.3637372035	0.003148059814422
0.3660847955	0.003131648180387
0.3684323875	0.00312529647415
0.3707799795	0.003104864540502
0.3731275715	0.003078649984124
0.3754751635	0.003057116598528
0.3778227555	0.00302104404721
0.3801703475	0.002990405325505
0.3825179395	0.002965622656661
0.3848655315	0.002912808035723
0.3872131235	0.002867262997647
0.3895607155	0.002810115999045
0.3919083075	0.002742009553554
0.3942558995	0.002681135975859
0.3966034915	0.00262534743466
0.3989510835	0.00255362455527
0.4012986755	0.0024664813486
0.4036462675	0.002394648324016
0.4059938595	0.002327202749694
0.4083414515	0.002246594824586
0.4106890435	0.002177166636756
0.4130366355	0.002113612859319
0.4153842275	0.002063588583318
0.4177318195	0.002004073463027
0.4200794115	0.001978868570935
0.4224270035	0.001929229803116
0.4247745955	0.001904171771285
0.4271221875	0.001880453839324
0.4294697795	0.001862316597236
0.4318173715	0.001845519455019
0.4341649635	0.001844509790733
0.4365125555	0.001848401587618
0.4388601475	0.001867695354252
0.4412077395	0.001885447088158
0.4435553315	0.001928256853895
0.4459029235	0.001986945885225
0.4482505155	0.002069205988256
0.4505981075	0.002170043914155
0.4529456995	0.002296178519807
0.4552932915	0.002479827274711
0.4576408835	0.002680218099235
0.4599884755	0.00292797135755
0.4623360675	0.003194192293537
0.4646836595	0.003483598793044
0.4670312515	0.003811519395688
0.4693788435	0.004103147156624
0.4717264355	0.004419924737054
0.4740740275	0.004668504084331
0.4764216195	0.004853070715859
0.4787692115	0.004990678779309
0.4811168035	0.005023410259717
0.4834643955	0.004967089350076
0.4858119875	0.004808461911938
0.4881595795	0.004591549308185
0.4905071715	0.004312349596736
0.4928547635	0.003993736263058
0.4952023555	0.003646687111573
0.4975499475	0.003298187715022
0.4998975395	0.002970927983547
0.5022451315	0.002650662471946
0.5045927235	0.002386809657648
0.5069403155	0.002171751164675
0.5092879075	0.001986725594835
